,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID
0,1174,Ken,Mauer,41  ,0021600687
1,1188,Leroy,Richardson,20  ,0021600687
2,202056,CJ,Washington,53  ,0021600687
0,1147,Mike,Callahan,24  ,0021700358
1,202007,Nick,Buchert,3   ,0021700358
2,202056,CJ,Washington,12  ,0021700358
0,1155,JB,DeRosa,62  ,0021800897
1,101283,Brian,Forte,45  ,0021800897
2,200833,Eric,Dalen,37  ,0021800897
0,1830,Marc,Davis,8   ,0021600813
1,1363,Bennie,Adams,47  ,0021600813
2,200833,Eric,Dalen,37  ,0021600813
0,1148,James,Capers,19  ,0021601049
1,2715,Eric,Lewis,42  ,0021601049
2,202049,Ben,Taylor,46  ,0021601049
0,1176,Monty,McCutchen,13  ,0021700263
1,202026,Karl,Lane,77  ,0021700263
2,202041,Kevin,Scott,28  ,0021700263
0,1151,Sean,Corbin,33  ,0021701163
1,2001,Jason,Phillips,23  ,0021701163
2,2529,Tony,Brown,6   ,0021701163
0,1204,Derek,Richardson,63  ,0021801038
1,1830,Marc,Davis,8   ,0021801038
2,204059,Tyler,Ford,39  ,0021801038
0,1662,Bill,Kennedy,55  ,0021600883
1,1204,Derek,Richardson,63  ,0021600883
2,2714,David,Guthrie,16  ,0021600883
0,1146,Tony,Brothers,25  ,0021700231
1,1363,Bennie,Adams,47  ,0021700231
2,203177,Lauren,Holtkamp,7   ,0021700231
0,2534,Zach,Zarba,15  ,0021800938
1,202007,Nick,Buchert,3   ,0021800938
2,202041,Kevin,Scott,28  ,0021800938
0,1174,Ken,Mauer,41  ,0021600889
1,101283,Brian,Forte,45  ,0021600889
2,202027,Tre,Maddox,73  ,0021600889
0,1201,Leon,Wood,40  ,0021700917
1,1830,Marc,Davis,8   ,0021700917
2,101283,Brian,Forte,45  ,0021700917
0,1148,James,Capers,19  ,0021800716
1,1179,Rodney,Mott,71  ,0021800716
2,1188,Leroy,Richardson,20  ,0021800716
0,2530,Ed,Malloy,14  ,0021600906
1,1201,Leon,Wood,40  ,0021600906
2,201640,Kane,Fitzgerald,5   ,0021600906
0,1164,Ron,Garretson,10  ,0021700657
1,2148,Mark,Ayotte,56  ,0021700657
2,202053,Scott,Twardoski,52  ,0021700657
0,1193,Michael,Smith,38  ,0021800091
1,2882,Sean,Wright,4   ,0021800091
2,201637,Haywoode,Workman,66  ,0021800091
0,1152,Dan,Crawford,43  ,0021600928
1,200834,Mark,Lindsay,29  ,0021600928
2,203592,Dedric,Taylor,21  ,0021600928
0,1204,Derek,Richardson,63  ,0021700900
1,2001,Jason,Phillips,23  ,0021700900
2,202041,Kevin,Scott,28  ,0021700900
0,1162,Scott,Foster,48  ,0021800068
1,200832,Curtis,Blair,74  ,0021800068
2,201638,Brent,Barnaky,36  ,0021800068
0,1148,James,Capers,19  ,0021600937
1,1664,Gary,Zielinski,59  ,0021600937
2,1627962,Jacyn,Goble,68  ,0021600937
0,2004,Courtney,Kirkland,61  ,0021700928
1,2882,Sean,Wright,4   ,0021700928
2,202035,Brett,Nansel,44  ,0021700928
0,1147,Mike,Callahan,24  ,0021800344
1,1164,Ron,Garretson,10  ,0021800344
2,202901,Matt,Myers,43  ,0021800344
0,1152,Dan,Crawford,43  ,0021600980
1,1363,Bennie,Adams,47  ,0021600980
2,201246,Kevin,Cutler,34  ,0021600980
0,1162,Scott,Foster,48  ,0021601118
1,202058,James,Williams,60  ,0021601118
2,202027,Tre,Maddox,73  ,0021601118
0,1830,Marc,Davis,8   ,0021700117
1,2004,Courtney,Kirkland,61  ,0021700117
2,200833,Eric,Dalen,37  ,0021700117
0,1148,James,Capers,19  ,0021701056
1,1363,Bennie,Adams,47  ,0021701056
2,202026,Karl,Lane,77  ,0021701056
0,1164,Ron,Garretson,10  ,0021800238
1,2714,David,Guthrie,16  ,0021800238
2,203591,Mitchell,Ervin,27  ,0021800238
0,2001,Jason,Phillips,23  ,0021801055
1,202027,Tre,Maddox,73  ,0021801055
2,204058,Gediminas,Petraitis,50  ,0021801055
0,1147,Mike,Callahan,24  ,0021601055
1,201640,Kane,Fitzgerald,5   ,0021601055
2,202041,Kevin,Scott,28  ,0021601055
0,2002,Derrick,Collins,11  ,0021700045
1,2529,Tony,Brown,6   ,0021700045
2,203592,Dedric,Taylor,21  ,0021700045
0,1162,Scott,Foster,48  ,0021700562
1,204058,Gediminas,Petraitis,50  ,0021700562
2,1626302,Aaron,Smith,51  ,0021700562
0,2003,Pat,Fraher,26  ,0021800232
1,203592,Dedric,Taylor,21  ,0021800232
2,203593,Justin,Van Duyne,64  ,0021800232
0,1164,Ron,Garretson,10  ,0021800642
1,2530,Ed,Malloy,14  ,0021800642
2,1627962,Jacyn,Goble,68  ,0021800642
0,1664,Gary,Zielinski,59  ,0021600013
1,101284,John,Goble,30  ,0021600013
2,201246,Kevin,Cutler,34  ,0021600013
0,1176,Monty,McCutchen,13  ,0021700338
1,201245,Marat,Kogut,32  ,0021700338
2,201637,Haywoode,Workman,66  ,0021700338
0,1363,Bennie,Adams,47  ,0021701218
1,1830,Marc,Davis,8   ,0021701218
2,202053,Scott,Twardoski,52  ,0021701218
0,2001,Jason,Phillips,23  ,0021800035
1,2002,Derrick,Collins,11  ,0021800035
2,2005,Matt,Boland,18  ,0021800035
0,1162,Scott,Foster,48  ,0021800872
1,1193,Michael,Smith,38  ,0021800872
2,2004,Courtney,Kirkland,61  ,0021800872
0,2530,Ed,Malloy,14  ,0021600023
1,2715,Eric,Lewis,42  ,0021600023
2,202049,Ben,Taylor,46  ,0021600023
0,1146,Tony,Brothers,25  ,0021600474
1,1201,Leon,Wood,40  ,0021600474
2,2529,Tony,Brown,6   ,0021600474
0,1193,Michael,Smith,38  ,0021700706
1,1662,Bill,Kennedy,55  ,0021700706
2,1626302,Aaron,Smith,51  ,0021700706
0,1194,Bill,Spooner,22  ,0021700997
1,201245,Marat,Kogut,32  ,0021700997
2,202027,Tre,Maddox,73  ,0021700997
0,1830,Marc,Davis,8   ,0021800378
1,202035,Brett,Nansel,44  ,0021800378
2,204058,Gediminas,Petraitis,50  ,0021800378
0,1204,Derek,Richardson,63  ,0021800997
1,2002,Derrick,Collins,11  ,0021800997
2,201640,Kane,Fitzgerald,5   ,0021800997
0,2004,Courtney,Kirkland,61  ,0021600047
1,2882,Sean,Wright,4   ,0021600047
2,201246,Kevin,Cutler,34  ,0021600047
0,1146,Tony,Brothers,25  ,0021700779
1,201639,Josh,Tiven,58  ,0021700779
2,202037,J.T.,Orr,72  ,0021700779
0,101284,John,Goble,30  ,0021800279
1,201245,Marat,Kogut,32  ,0021800279
2,1626301,Jason,Goldenberg,35  ,0021800279
0,1146,Tony,Brothers,25  ,0021600058
1,202007,Nick,Buchert,3   ,0021600058
2,1626302,Aaron,Smith,51  ,0021600058
0,1195,Derrick,Stafford,9   ,0021700111
1,1664,Gary,Zielinski,59  ,0021700111
2,203593,Justin,Van Duyne,64  ,0021700111
0,2003,Pat,Fraher,26  ,0021800710
1,201638,Brent,Barnaky,36  ,0021800710
2,1627541,Natalie,Sago,76  ,0021800710
0,1188,Leroy,Richardson,20  ,0021600084
1,1194,Bill,Spooner,22  ,0021600084
2,1626301,Jason,Goldenberg,65  ,0021600084
0,1151,Sean,Corbin,33  ,0021700123
1,1204,Derek,Richardson,63  ,0021700123
2,200834,Mark,Lindsay,29  ,0021700123
0,1199,Tom,Washington,49  ,0021801060
1,2148,Mark,Ayotte,56  ,0021801060
2,1627963,Phenizee,Ransom,70  ,0021801060
0,1830,Marc,Davis,8   ,0021600094
1,2715,Eric,Lewis,42  ,0021600094
2,203592,Dedric,Taylor,21  ,0021600094
0,2530,Ed,Malloy,14  ,0021700521
1,101283,Brian,Forte,45  ,0021700521
2,1627962,Jacyn,Goble,68  ,0021700521
0,2714,David,Guthrie,16  ,0021800296
1,200834,Mark,Lindsay,29  ,0021800296
2,1627962,Jacyn,Goble,68  ,0021800296
0,1162,Scott,Foster,48  ,0021600114
1,2004,Courtney,Kirkland,61  ,0021600114
2,200833,Eric,Dalen,37  ,0021600114
0,1830,Marc,Davis,8   ,0021600942
1,2004,Courtney,Kirkland,61  ,0021600942
2,200832,Curtis,Blair,74  ,0021600942
0,2148,Mark,Ayotte,56  ,0021700764
1,101284,John,Goble,30  ,0021700764
2,201246,Kevin,Cutler,34  ,0021700764
0,1662,Bill,Kennedy,55  ,0021701145
1,200834,Mark,Lindsay,29  ,0021701145
2,204059,Tyler,Ford,39  ,0021701145
0,1151,Sean,Corbin,33  ,0021800180
1,201637,Haywoode,Workman,66  ,0021800180
2,201639,Josh,Tiven,58  ,0021800180
0,1198,Scott,Wall,31  ,0021800326
1,2148,Mark,Ayotte,56  ,0021800326
2,201640,Kane,Fitzgerald,5   ,0021800326
0,1188,Leroy,Richardson,20  ,0021600164
1,2001,Jason,Phillips,23  ,0021600164
2,1626302,Aaron,Smith,51  ,0021600164
0,1174,Ken,Mauer,41  ,0021600341
1,1193,Michael,Smith,38  ,0021600341
2,201637,Haywoode,Workman,66  ,0021600341
0,1199,Tom,Washington,49  ,0021700496
1,202007,Nick,Buchert,3   ,0021700496
2,202053,Scott,Twardoski,52  ,0021700496
0,1147,Mike,Callahan,24  ,0021700960
1,2005,Matt,Boland,18  ,0021700960
2,201638,Brent,Barnaky,36  ,0021700960
0,1174,Ken,Mauer,41  ,0021800163
1,1198,Scott,Wall,31  ,0021800163
2,2148,Mark,Ayotte,56  ,0021800163
0,2534,Zach,Zarba,15  ,0021801218
1,202058,James,Williams,60  ,0021801218
2,1626302,Aaron,Smith,51  ,0021801218
0,1662,Bill,Kennedy,55  ,0021600203
1,2529,Tony,Brown,6   ,0021600203
2,202049,Ben,Taylor,46  ,0021600203
0,2005,Matt,Boland,18  ,0021700580
1,2530,Ed,Malloy,14  ,0021700580
2,203593,Justin,Van Duyne,64  ,0021700580
0,200832,Curtis,Blair,74  ,0021800267
1,201640,Kane,Fitzgerald,5   ,0021800267
2,1627961,Brandon,Adair,67  ,0021800267
0,1179,Rodney,Mott,71  ,0021600239
1,200834,Mark,Lindsay,29  ,0021600239
2,202027,Tre,Maddox,73  ,0021600239
0,2534,Zach,Zarba,15  ,0021601200
1,2714,David,Guthrie,16  ,0021601200
2,204059,Tyler,Ford,39  ,0021601200
0,1194,Bill,Spooner,22  ,0021700013
1,1204,Derek,Richardson,63  ,0021700013
2,202041,Kevin,Scott,28  ,0021700013
0,1162,Scott,Foster,48  ,0021701230
1,201639,Josh,Tiven,58  ,0021701230
2,202037,J.T.,Orr,72  ,0021701230
0,1179,Rodney,Mott,71  ,0021800809
1,202037,J.T.,Orr,72  ,0021800809
2,1626301,Jason,Goldenberg,35  ,0021800809
0,2882,Sean,Wright,4   ,0021801163
1,201246,Kevin,Cutler,34  ,0021801163
2,203593,Justin,Van Duyne,64  ,0021801163
0,1148,James,Capers,19  ,0021600251
1,201638,Brent,Barnaky,36  ,0021600251
2,202000,Steve,Anderson,35  ,0021600251
0,1146,Tony,Brothers,25  ,0021601125
1,2003,Pat,Fraher,26  ,0021601125
2,2005,Matt,Boland,18  ,0021601125
0,2534,Zach,Zarba,15  ,0021700384
1,202026,Karl,Lane,77  ,0021700384
2,202035,Brett,Nansel,44  ,0021700384
0,1195,Derrick,Stafford,9   ,0021701064
1,2715,Eric,Lewis,42  ,0021701064
2,202027,Tre,Maddox,73  ,0021701064
0,1147,Mike,Callahan,24  ,0021800582
1,2148,Mark,Ayotte,56  ,0021800582
2,203593,Justin,Van Duyne,64  ,0021800582
0,1195,Derrick,Stafford,9   ,0021600265
1,101284,John,Goble,30  ,0021600265
2,201637,Haywoode,Workman,66  ,0021600265
0,1174,Ken,Mauer,41  ,0021700366
1,1664,Gary,Zielinski,59  ,0021700366
2,101283,Brian,Forte,45  ,0021700366
0,1147,Mike,Callahan,24  ,0021700905
1,202007,Nick,Buchert,3   ,0021700905
2,204058,Gediminas,Petraitis,50  ,0021700905
0,1199,Tom,Washington,49  ,0021800367
1,1201,Leon,Wood,40  ,0021800367
2,2004,Courtney,Kirkland,61  ,0021800367
0,1148,James,Capers,19  ,0021800786
1,1201,Leon,Wood,40  ,0021800786
2,201638,Brent,Barnaky,36  ,0021800786
0,1662,Bill,Kennedy,55  ,0021600281
1,201639,Josh,Tiven,58  ,0021600281
2,202027,Tre,Maddox,73  ,0021600281
0,1147,Mike,Callahan,24  ,0021601136
1,1179,Rodney,Mott,71  ,0021601136
2,200833,Eric,Dalen,37  ,0021601136
0,1162,Scott,Foster,48  ,0021700002
1,1164,Ron,Garretson,10  ,0021700002
2,202027,Tre,Maddox,73  ,0021700002
0,2529,Tony,Brown,6   ,0021800565
1,101284,John,Goble,30  ,0021800565
2,202027,Tre,Maddox,73  ,0021800565
0,2714,David,Guthrie,16  ,0021800892
1,202007,Nick,Buchert,3   ,0021800892
2,202049,Ben,Taylor,46  ,0021800892
0,1152,Dan,Crawford,43  ,0021600290
1,1188,Leroy,Richardson,20  ,0021600290
2,202049,Ben,Taylor,46  ,0021600290
0,1662,Bill,Kennedy,55  ,0021601034
1,1664,Gary,Zielinski,59  ,0021601034
2,202035,Brett,Nansel,44  ,0021601034
0,1830,Marc,Davis,8   ,0021700896
1,2715,Eric,Lewis,42  ,0021700896
2,203592,Dedric,Taylor,21  ,0021700896
0,1179,Rodney,Mott,71  ,0021800200
1,2882,Sean,Wright,4   ,0021800200
2,1627541,Natalie,Sago,76  ,0021800200
0,2001,Jason,Phillips,23  ,0021800774
1,201246,Kevin,Cutler,34  ,0021800774
2,202053,Scott,Twardoski,52  ,0021800774
0,1194,Bill,Spooner,22  ,0021600403
1,200833,Eric,Dalen,37  ,0021600403
2,202041,Kevin,Scott,28  ,0021600403
0,1198,Scott,Wall,31  ,0021600582
1,201640,Kane,Fitzgerald,5   ,0021600582
2,204058,Gediminas,Petraitis,50  ,0021600582
0,2002,Derrick,Collins,11  ,0021700849
1,2882,Sean,Wright,4   ,0021700849
2,1626302,Aaron,Smith,51  ,0021700849
0,1201,Leon,Wood,40  ,0021701048
1,2530,Ed,Malloy,14  ,0021701048
2,201245,Marat,Kogut,32  ,0021701048
0,2529,Tony,Brown,6   ,0021800348
1,202007,Nick,Buchert,3   ,0021800348
2,204059,Tyler,Ford,39  ,0021800348
0,2004,Courtney,Kirkland,61  ,0021800861
1,2005,Matt,Boland,18  ,0021800861
2,2530,Ed,Malloy,14  ,0021800861
0,2003,Pat,Fraher,26  ,0021600435
1,201638,Brent,Barnaky,36  ,0021600435
2,202037,J.T.,Orr,72  ,0021600435
0,1363,Bennie,Adams,47  ,0021601153
1,101284,John,Goble,30  ,0021601153
2,201246,Kevin,Cutler,34  ,0021601153
0,1194,Bill,Spooner,22  ,0021700216
1,202026,Karl,Lane,77  ,0021700216
2,202053,Scott,Twardoski,52  ,0021700216
0,1174,Ken,Mauer,41  ,0021700626
1,1204,Derek,Richardson,63  ,0021700626
2,201639,Josh,Tiven,58  ,0021700626
0,1147,Mike,Callahan,24  ,0021800794
1,200833,Eric,Dalen,37  ,0021800794
2,202027,Tre,Maddox,73  ,0021800794
0,1152,Dan,Crawford,43  ,0021600448
1,1164,Ron,Garretson,10  ,0021600448
2,202056,CJ,Washington,53  ,0021600448
0,1148,James,Capers,19  ,0021600656
1,202049,Ben,Taylor,46  ,0021600656
2,203177,Lauren,Holtkamp,7   ,0021600656
0,1148,James,Capers,19  ,0021700080
1,2148,Mark,Ayotte,56  ,0021700080
2,202027,Tre,Maddox,73  ,0021700080
0,1174,Ken,Mauer,41  ,0021700232
1,2529,Tony,Brown,6   ,0021700232
2,1626302,Aaron,Smith,51  ,0021700232
0,1146,Tony,Brothers,25  ,0021800432
1,1155,JB,DeRosa,62  ,0021800432
2,1193,Michael,Smith,38  ,0021800432
0,1204,Derek,Richardson,63  ,0021801070
1,2001,Jason,Phillips,23  ,0021801070
2,201245,Marat,Kogut,32  ,0021801070
0,2001,Jason,Phillips,23  ,0021600545
1,201639,Josh,Tiven,58  ,0021600545
2,202053,Scott,Twardoski,52  ,0021600545
0,1151,Sean,Corbin,33  ,0021700554
1,2004,Courtney,Kirkland,61  ,0021700554
2,202053,Scott,Twardoski,52  ,0021700554
0,1174,Ken,Mauer,41  ,0021800641
1,1201,Leon,Wood,40  ,0021800641
2,203593,Justin,Van Duyne,64  ,0021800641
0,1151,Sean,Corbin,33  ,0021600563
1,201637,Haywoode,Workman,66  ,0021600563
2,201638,Brent,Barnaky,36  ,0021600563
0,1198,Scott,Wall,31  ,0021700979
1,1199,Tom,Washington,49  ,0021700979
2,2003,Pat,Fraher,26  ,0021700979
0,2005,Matt,Boland,18  ,0021800961
1,101284,John,Goble,30  ,0021800961
2,204059,Tyler,Ford,39  ,0021800961
0,1176,Monty,McCutchen,13  ,0021600609
1,2005,Matt,Boland,18  ,0021600609
2,202056,CJ,Washington,53  ,0021600609
0,2534,Zach,Zarba,15  ,0021700800
1,101283,Brian,Forte,45  ,0021700800
2,201637,Haywoode,Workman,66  ,0021700800
0,2530,Ed,Malloy,14  ,0021800118
1,202027,Tre,Maddox,73  ,0021800118
2,1627961,Brandon,Adair,67  ,0021800118
0,2529,Tony,Brown,6   ,0021600623
1,201640,Kane,Fitzgerald,5   ,0021600623
2,202053,Scott,Twardoski,52  ,0021600623
0,1198,Scott,Wall,31  ,0021700806
1,2715,Eric,Lewis,42  ,0021700806
2,1626301,Jason,Goldenberg,35  ,0021700806
0,1147,Mike,Callahan,24  ,0021800467
1,202041,Kevin,Scott,28  ,0021800467
2,203591,Mitchell,Ervin,27  ,0021800467
0,1199,Tom,Washington,49  ,0021600670
1,1201,Leon,Wood,40  ,0021600670
2,2715,Eric,Lewis,42  ,0021600670
0,1151,Sean,Corbin,33  ,0021700968
1,1195,Derrick,Stafford,9   ,0021700968
2,201637,Haywoode,Workman,66  ,0021700968
0,1198,Scott,Wall,31  ,0021801111
1,2003,Pat,Fraher,26  ,0021801111
2,101284,John,Goble,30  ,0021801111
0,2002,Derrick,Collins,11  ,0021600681
1,2714,David,Guthrie,16  ,0021600681
2,203592,Dedric,Taylor,21  ,0021600681
0,1146,Tony,Brothers,25  ,0021700517
1,200834,Mark,Lindsay,29  ,0021700517
2,204058,Gediminas,Petraitis,50  ,0021700517
0,1193,Michael,Smith,38  ,0021800945
1,2714,David,Guthrie,16  ,0021800945
2,202049,Ben,Taylor,46  ,0021800945
0,1162,Scott,Foster,48  ,0021600694
1,201245,Marat,Kogut,32  ,0021600694
2,203177,Lauren,Holtkamp,7   ,0021600694
0,1164,Ron,Garretson,10  ,0021700057
1,1188,Leroy,Richardson,20  ,0021700057
2,203592,Dedric,Taylor,21  ,0021700057
0,1147,Mike,Callahan,24  ,0021800699
1,1188,Leroy,Richardson,20  ,0021800699
2,202053,Scott,Twardoski,52  ,0021800699
0,1148,James,Capers,19  ,0021600713
1,1151,Sean,Corbin,33  ,0021600713
2,202035,Brett,Nansel,44  ,0021600713
0,1198,Scott,Wall,31  ,0021700190
1,201640,Kane,Fitzgerald,5   ,0021700190
2,202049,Ben,Taylor,46  ,0021700190
0,1830,Marc,Davis,8   ,0021800141
1,202007,Nick,Buchert,3   ,0021800141
2,202035,Brett,Nansel,44  ,0021800141
0,1179,Rodney,Mott,71  ,0021600794
1,101283,Brian,Forte,45  ,0021600794
2,200832,Curtis,Blair,74  ,0021600794
0,1179,Rodney,Mott,71  ,0021700070
1,201639,Josh,Tiven,58  ,0021700070
2,204059,Tyler,Ford,39  ,0021700070
0,2530,Ed,Malloy,14  ,0021800911
1,202027,Tre,Maddox,73  ,0021800911
2,1626301,Jason,Goldenberg,35  ,0021800911
0,1199,Tom,Washington,49  ,0021600852
1,2714,David,Guthrie,16  ,0021600852
2,200833,Eric,Dalen,37  ,0021600852
0,1174,Ken,Mauer,41  ,0021601024
1,2002,Derrick,Collins,11  ,0021601024
2,203593,Justin,Van Duyne,64  ,0021601024
0,2003,Pat,Fraher,26  ,0021700720
1,101284,John,Goble,30  ,0021700720
2,202041,Kevin,Scott,28  ,0021700720
0,1204,Derek,Richardson,63  ,0021701036
1,2714,David,Guthrie,16  ,0021701036
2,202007,Nick,Buchert,3   ,0021701036
0,1198,Scott,Wall,31  ,0021800528
1,2534,Zach,Zarba,15  ,0021800528
2,200834,Mark,Lindsay,29  ,0021800528
0,1148,James,Capers,19  ,0021801099
1,1164,Ron,Garretson,10  ,0021801099
2,1193,Michael,Smith,38  ,0021801099
0,1662,Bill,Kennedy,55  ,0021600904
1,2002,Derrick,Collins,11  ,0021600904
2,204058,Gediminas,Petraitis,50  ,0021600904
0,1164,Ron,Garretson,10  ,0021601210
1,1176,Monty,McCutchen,13  ,0021601210
2,202058,James,Williams,60  ,0021601210
0,1147,Mike,Callahan,24  ,0021700648
1,1193,Michael,Smith,38  ,0021700648
2,1363,Bennie,Adams,47  ,0021700648
0,1162,Scott,Foster,48  ,0021700921
1,1198,Scott,Wall,31  ,0021700921
2,2003,Pat,Fraher,26  ,0021700921
0,1147,Mike,Callahan,24  ,0021800039
1,200834,Mark,Lindsay,29  ,0021800039
2,1627961,Brandon,Adair,67  ,0021800039
0,1174,Ken,Mauer,41  ,0021801176
1,2004,Courtney,Kirkland,61  ,0021801176
2,200833,Eric,Dalen,37  ,0021801176
0,2882,Sean,Wright,4   ,0021600966
1,202058,James,Williams,60  ,0021600966
2,204059,Tyler,Ford,39  ,0021600966
0,1830,Marc,Davis,8   ,0021700593
1,201638,Brent,Barnaky,36  ,0021700593
2,202056,CJ,Washington,12  ,0021700593
0,1199,Tom,Washington,49  ,0021800129
1,203592,Dedric,Taylor,21  ,0021800129
2,1627962,Jacyn,Goble,68  ,0021800129
0,1146,Tony,Brothers,25  ,0021600017
1,101284,John,Goble,30  ,0021600017
2,203177,Lauren,Holtkamp,7   ,0021600017
0,201246,Kevin,Cutler,34  ,0021700068
1,201640,Kane,Fitzgerald,5   ,0021700068
2,202049,Ben,Taylor,46  ,0021700068
0,2534,Zach,Zarba,15  ,0021701137
1,101283,Brian,Forte,45  ,0021701137
2,202053,Scott,Twardoski,52  ,0021701137
0,2882,Sean,Wright,4   ,0021800165
1,202041,Kevin,Scott,28  ,0021800165
2,1627964,Jonathan,Sterling,17  ,0021800165
0,1155,JB,DeRosa,62  ,0021800293
1,2530,Ed,Malloy,14  ,0021800293
2,202058,James,Williams,60  ,0021800293
0,2534,Zach,Zarba,15  ,0021600074
1,202007,Nick,Buchert,3   ,0021600074
2,202056,CJ,Washington,53  ,0021600074
0,1194,Bill,Spooner,22  ,0021600961
1,201246,Kevin,Cutler,34  ,0021600961
2,201640,Kane,Fitzgerald,5   ,0021600961
0,1198,Scott,Wall,31  ,0021700487
1,2882,Sean,Wright,4   ,0021700487
2,1627538,Randy,Richardson,53  ,0021700487
0,1662,Bill,Kennedy,55  ,0021700718
1,2529,Tony,Brown,6   ,0021700718
2,202027,Tre,Maddox,73  ,0021700718
0,1146,Tony,Brothers,25  ,0021800360
1,201245,Marat,Kogut,32  ,0021800360
2,1627963,Phenizee,Ransom,70  ,0021800360
0,2001,Jason,Phillips,23  ,0021800879
1,202026,Karl,Lane,77  ,0021800879
2,1627541,Natalie,Sago,76  ,0021800879
0,2530,Ed,Malloy,14  ,0021600086
1,202026,Karl,Lane,77  ,0021600086
2,202058,James,Williams,60  ,0021600086
0,1152,Dan,Crawford,43  ,0021601193
1,1363,Bennie,Adams,47  ,0021601193
2,200833,Eric,Dalen,37  ,0021601193
0,2882,Sean,Wright,4   ,0021700154
1,202058,James,Williams,60  ,0021700154
2,203591,Mitchell,Ervin,27  ,0021700154
0,1204,Derek,Richardson,63  ,0021700449
1,1664,Gary,Zielinski,59  ,0021700449
2,101284,John,Goble,30  ,0021700449
0,2003,Pat,Fraher,26  ,0021800417
1,2529,Tony,Brown,6   ,0021800417
2,201637,Haywoode,Workman,66  ,0021800417
0,2148,Mark,Ayotte,56  ,0021800690
1,201246,Kevin,Cutler,34  ,0021800690
2,1628953,Ashley,Moyer-Gleich,75  ,0021800690
0,1176,Monty,McCutchen,13  ,0021600126
1,2529,Tony,Brown,6   ,0021600126
2,201246,Kevin,Cutler,34  ,0021600126
0,1201,Leon,Wood,40  ,0021600507
1,1662,Bill,Kennedy,55  ,0021600507
2,2714,David,Guthrie,16  ,0021600507
0,1204,Derek,Richardson,63  ,0021700172
1,2004,Courtney,Kirkland,61  ,0021700172
2,201640,Kane,Fitzgerald,5   ,0021700172
0,2001,Jason,Phillips,23  ,0021701032
1,202041,Kevin,Scott,28  ,0021701032
2,204058,Gediminas,Petraitis,50  ,0021701032
0,2529,Tony,Brown,6   ,0021800103
1,101283,Brian,Forte,45  ,0021800103
2,203593,Justin,Van Duyne,64  ,0021800103
0,1174,Ken,Mauer,41  ,0021800434
1,2002,Derrick,Collins,11  ,0021800434
2,1627541,Natalie,Sago,76  ,0021800434
0,2534,Zach,Zarba,15  ,0021600135
1,1193,Michael,Smith,38  ,0021600135
2,203592,Dedric,Taylor,21  ,0021600135
0,1176,Monty,McCutchen,13  ,0021600955
1,2529,Tony,Brown,6   ,0021600955
2,202035,Brett,Nansel,44  ,0021600955
0,1188,Leroy,Richardson,20  ,0021700336
1,1194,Bill,Spooner,22  ,0021700336
2,2715,Eric,Lewis,42  ,0021700336
0,101283,Brian,Forte,45  ,0021701060
1,101284,John,Goble,30  ,0021701060
2,203593,Justin,Van Duyne,64  ,0021701060
0,101283,Brian,Forte,45  ,0021800845
1,200833,Eric,Dalen,37  ,0021800845
2,202027,Tre,Maddox,73  ,0021800845
0,1830,Marc,Davis,8   ,0021801112
1,200834,Mark,Lindsay,29  ,0021801112
2,201638,Brent,Barnaky,36  ,0021801112
0,1162,Scott,Foster,48  ,0021600183
1,1201,Leon,Wood,40  ,0021600183
2,201640,Kane,Fitzgerald,5   ,0021600183
0,1194,Bill,Spooner,22  ,0021600551
1,202041,Kevin,Scott,28  ,0021600551
2,203592,Dedric,Taylor,21  ,0021600551
0,1179,Rodney,Mott,71  ,0021700286
1,2148,Mark,Ayotte,56  ,0021700286
2,201246,Kevin,Cutler,34  ,0021700286
0,1204,Derek,Richardson,63  ,0021700616
1,1662,Bill,Kennedy,55  ,0021700616
2,202041,Kevin,Scott,28  ,0021700616
0,1174,Ken,Mauer,41  ,0021800318
1,200833,Eric,Dalen,37  ,0021800318
2,202041,Kevin,Scott,28  ,0021800318
0,1201,Leon,Wood,40  ,0021800933
1,2003,Pat,Fraher,26  ,0021800933
2,201638,Brent,Barnaky,36  ,0021800933
0,1199,Tom,Washington,49  ,0021600220
1,101283,Brian,Forte,45  ,0021600220
2,201245,Marat,Kogut,32  ,0021600220
